epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
47,1841.14,1.31799,1.14798,1.29871,1.52467,0,0.57637,0.44728,0.48464,0.28305,0.53142,0.42973,0.4366,0.16002,1.49608,1.10559,1.53851,1.61963,0,0.0013928,0.0013928,0.0013928
48,2110.26,1.31522,1.15939,1.3326,1.52147,0,0.5125,0.41831,0.42219,0.23222,0.49416,0.38941,0.38053,0.125,1.6349,1.18379,1.79349,1.71307,0,0.0013796,0.0013796,0.0013796
49,2380.59,1.29589,1.16693,1.29294,1.49681,0,0.55163,0.45478,0.46701,0.26511,0.53118,0.40788,0.40999,0.14748,1.497,1.09849,1.58487,1.61369,0,0.0013664,0.0013664,0.0013664
50,2651.76,1.28808,1.1426,1.29239,1.4969,0,0.5535,0.47689,0.49799,0.28361,0.52411,0.44665,0.44182,0.15655,1.50438,1.10998,1.55973,1.62268,0,0.0013532,0.0013532,0.0013532
51,2922.49,1.30126,1.16762,1.29726,1.51176,0,0.61521,0.46466,0.51683,0.30801,0.59403,0.43405,0.46573,0.1673,1.43565,1.07332,1.53179,1.56891,0,0.00134,0.00134,0.00134
52,3198.21,1.29348,1.13697,1.28171,1.48883,0,0.59166,0.45655,0.49083,0.28534,0.56179,0.4308,0.44359,0.15485,1.50088,1.08582,1.59346,1.62456,0,0.0013268,0.0013268,0.0013268
53,3468.59,1.27254,1.15785,1.289,1.48048,0,0.61735,0.4655,0.51238,0.30434,0.59216,0.45089,0.46387,0.16529,1.47075,1.09822,1.48674,1.61256,0,0.0013136,0.0013136,0.0013136
54,3737.5,1.27558,1.14205,1.26133,1.48924,0,0.6141,0.44992,0.51196,0.3019,0.5675,0.42642,0.45528,0.17013,1.49027,1.08317,1.48705,1.60497,0,0.0013004,0.0013004,0.0013004
55,4010.51,1.28867,1.14043,1.28085,1.48584,0,0.61085,0.4635,0.49139,0.29356,0.59328,0.42763,0.44152,0.1598,1.51447,1.11405,1.61571,1.60496,0,0.0012872,0.0012872,0.0012872
56,4284.69,1.26458,1.14905,1.26264,1.47502,0,0.61577,0.43337,0.48949,0.29127,0.64376,0.39397,0.43275,0.15696,1.44889,1.09338,1.53575,1.61739,0,0.001274,0.001274,0.001274
57,4558.1,1.24433,1.14368,1.25034,1.46108,0,0.57898,0.46002,0.47905,0.28631,0.56289,0.40904,0.42649,0.15688,1.43259,1.09852,1.51781,1.58141,0,0.0012608,0.0012608,0.0012608
58,4831.69,1.23355,1.11766,1.25988,1.45111,0,0.57884,0.49247,0.52356,0.31312,0.57626,0.44264,0.47128,0.17648,1.4233,1.06109,1.47237,1.57026,0,0.0012476,0.0012476,0.0012476
59,5105.88,1.23688,1.13077,1.24407,1.46904,0,0.56117,0.49594,0.5013,0.30722,0.53995,0.47509,0.4666,0.1758,1.39136,1.06628,1.51684,1.53481,0,0.0012344,0.0012344,0.0012344
60,5378.57,1.22153,1.15407,1.20884,1.43831,0,0.67236,0.44148,0.52492,0.31377,0.67747,0.40324,0.46163,0.16776,1.42488,1.08907,1.45312,1.57363,0,0.0012212,0.0012212,0.0012212
61,5649.38,1.24432,1.11155,1.23812,1.46072,0,0.62697,0.47856,0.52739,0.32452,0.59469,0.45564,0.46408,0.16946,1.38133,1.08721,1.45762,1.49906,0,0.001208,0.001208,0.001208
62,5924.45,1.21077,1.1068,1.19877,1.4508,0,0.64103,0.49363,0.52951,0.31691,0.60965,0.46466,0.48202,0.17267,1.40968,1.09873,1.46103,1.56533,0,0.0011948,0.0011948,0.0011948
63,6195.18,1.21767,1.13711,1.19617,1.44758,0,0.65817,0.48667,0.53628,0.33172,0.65218,0.45886,0.48926,0.18218,1.401,1.05628,1.47266,1.52693,0,0.0011816,0.0011816,0.0011816
64,6464.8,1.19688,1.12491,1.19051,1.42026,0,0.70486,0.44959,0.53753,0.33573,0.68207,0.43337,0.49478,0.17281,1.36407,1.09166,1.43327,1.50309,0,0.0011684,0.0011684,0.0011684
65,6735.25,1.1937,1.14315,1.17653,1.41469,0,0.63851,0.50554,0.55444,0.34384,0.63728,0.45307,0.50465,0.1946,1.38719,1.07427,1.41577,1.51015,0,0.0011552,0.0011552,0.0011552
