epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
113,6888.19,0.60971,0.85333,0.49459,0.93157,0,0.69996,0.55156,0.53598,0.34919,0.67508,0.51761,0.49425,0.1931,1.25312,1.04186,1.39894,1.35167,0,2.608e-05,2.608e-05,2.608e-05
114,6949.06,0.56584,0.81062,0.46288,0.91979,0,0.68165,0.54809,0.53153,0.34714,0.67676,0.51217,0.49166,0.1938,1.24131,1.04929,1.41754,1.3375,0,2.542e-05,2.542e-05,2.542e-05
115,7007.09,0.57725,0.78673,0.47889,0.92092,0,0.75604,0.50753,0.53882,0.34927,0.68826,0.51448,0.50306,0.19821,1.22971,1.0482,1.41375,1.32661,0,2.476e-05,2.476e-05,2.476e-05
116,7065.43,0.57368,0.81152,0.46518,0.91115,0,0.72717,0.51577,0.53803,0.35124,0.68292,0.49942,0.50434,0.19771,1.2201,1.04628,1.40129,1.32177,0,2.41e-05,2.41e-05,2.41e-05
117,7129.28,0.5687,0.79243,0.45794,0.91372,0,0.69174,0.53071,0.54104,0.35496,0.685,0.50144,0.50364,0.19891,1.22329,1.05038,1.39413,1.32113,0,2.344e-05,2.344e-05,2.344e-05
118,7187.94,0.57807,0.82322,0.45776,0.9167,0,0.70426,0.52723,0.53702,0.34759,0.69784,0.49594,0.50117,0.19559,1.23816,1.06003,1.39369,1.32797,0,2.278e-05,2.278e-05,2.278e-05
119,7247.91,0.57779,0.81657,0.46502,0.91376,0,0.73565,0.5226,0.53822,0.34617,0.70788,0.50637,0.50828,0.1974,1.24977,1.05895,1.38597,1.33532,0,2.212e-05,2.212e-05,2.212e-05
120,7309.24,0.57469,0.82732,0.45444,0.91319,0,0.74024,0.52375,0.54167,0.35172,0.70882,0.50174,0.507,0.20213,1.25427,1.05515,1.37969,1.34154,0,2.146e-05,2.146e-05,2.146e-05
121,7372.99,0.54957,0.79171,0.4328,0.9156,0,0.71952,0.53071,0.53952,0.34869,0.69124,0.50985,0.50041,0.19898,1.26067,1.05179,1.36468,1.3542,0,2.08e-05,2.08e-05,2.08e-05
122,7431.46,0.55716,0.79794,0.43391,0.90081,0,0.72993,0.53187,0.53859,0.34853,0.70107,0.50985,0.49245,0.19846,1.25133,1.05521,1.35433,1.34379,0,2.014e-05,2.014e-05,2.014e-05
123,7489.81,0.56611,0.81663,0.44071,0.91497,0,0.75219,0.52607,0.54344,0.35014,0.69462,0.51448,0.49778,0.19725,1.2325,1.05881,1.34764,1.32801,0,1.948e-05,1.948e-05,1.948e-05
124,7550.01,0.56386,0.80714,0.4483,0.91871,0,0.74015,0.53187,0.54484,0.3499,0.70628,0.50753,0.49959,0.20002,1.22669,1.05914,1.35656,1.31745,0,1.882e-05,1.882e-05,1.882e-05
125,7605.76,0.55282,0.77811,0.44002,0.91526,0,0.72589,0.53418,0.54779,0.35719,0.70007,0.51796,0.50904,0.20619,1.22672,1.05253,1.37085,1.31896,0,1.816e-05,1.816e-05,1.816e-05
126,7665.12,0.57788,0.8125,0.4483,0.92651,0,0.72456,0.53766,0.54624,0.35598,0.69487,0.51796,0.5067,0.20765,1.22531,1.04966,1.38489,1.31918,0,1.75e-05,1.75e-05,1.75e-05
127,7724.59,0.58622,0.82846,0.46299,0.92026,0,0.74225,0.52607,0.5446,0.35506,0.69162,0.49636,0.49797,0.2031,1.22781,1.05122,1.37959,1.32849,0,1.684e-05,1.684e-05,1.684e-05
128,7783.71,0.57025,0.80217,0.44759,0.91138,0,0.70627,0.54608,0.54673,0.35729,0.67043,0.51859,0.50178,0.20178,1.22287,1.05788,1.37562,1.32307,0,1.618e-05,1.618e-05,1.618e-05
129,7844.31,0.56307,0.77236,0.45379,0.91254,0,0.71434,0.55272,0.54635,0.3579,0.67409,0.51769,0.50358,0.203,1.22153,1.05885,1.36267,1.32541,0,1.552e-05,1.552e-05,1.552e-05
130,7902.16,0.56623,0.79017,0.45339,0.92053,0,0.73084,0.54115,0.54463,0.35837,0.69659,0.5168,0.51074,0.20814,1.23263,1.05755,1.37538,1.33392,0,1.486e-05,1.486e-05,1.486e-05
131,7963.99,0.55441,0.78519,0.44067,0.90734,0,0.73718,0.52328,0.5402,0.3583,0.71106,0.50474,0.50641,0.206,1.22355,1.05589,1.38424,1.33226,0,1.42e-05,1.42e-05,1.42e-05
132,8025.28,0.55829,0.78883,0.45392,0.91256,0,0.71435,0.5365,0.54355,0.36217,0.67235,0.52313,0.50736,0.20764,1.22024,1.0514,1.37946,1.3252,0,1.354e-05,1.354e-05,1.354e-05
133,8087.06,0.55369,0.78519,0.43058,0.9199,0,0.70649,0.54925,0.54518,0.36308,0.68733,0.52375,0.51285,0.20587,1.22256,1.04667,1.35505,1.32478,0,1.288e-05,1.288e-05,1.288e-05
134,8144.13,0.5698,0.79854,0.44973,0.91476,0,0.72414,0.54925,0.55209,0.36519,0.72399,0.50456,0.51803,0.20995,1.22263,1.05046,1.33876,1.33047,0,1.222e-05,1.222e-05,1.222e-05
135,8203.61,0.54286,0.74432,0.42781,0.9196,0,0.70602,0.5562,0.55208,0.36651,0.69397,0.51766,0.51244,0.20905,1.21878,1.05326,1.34688,1.32518,0,1.156e-05,1.156e-05,1.156e-05
136,8262.57,0.56014,0.77496,0.44279,0.91559,0,0.70552,0.55156,0.55406,0.36753,0.70241,0.50985,0.51752,0.20964,1.22196,1.05286,1.35151,1.33207,0,1.09e-05,1.09e-05,1.09e-05
137,8324.83,0.54097,0.79217,0.42119,0.90491,0,0.70378,0.55061,0.54944,0.36535,0.7041,0.50985,0.51297,0.20828,1.21421,1.05138,1.36448,1.32965,0,1.024e-05,1.024e-05,1.024e-05
138,8382.01,0.54592,0.79947,0.42518,0.90569,0,0.74474,0.51333,0.54605,0.36041,0.68174,0.51217,0.50715,0.2071,1.21567,1.04867,1.38331,1.32937,0,9.58e-06,9.58e-06,9.58e-06
139,8440.62,0.56252,0.81828,0.43649,0.91605,0,0.74399,0.52607,0.54138,0.35627,0.71685,0.50164,0.504,0.20523,1.21863,1.047,1.39904,1.33057,0,8.92e-06,8.92e-06,8.92e-06
140,8501.12,0.55411,0.80178,0.43336,0.90483,0,0.74365,0.52028,0.54038,0.35545,0.70935,0.49594,0.50199,0.2037,1.22314,1.04492,1.39684,1.33579,0,8.26e-06,8.26e-06,8.26e-06
141,8560.71,0.67854,0.73862,0.58479,0.96947,0,0.69647,0.53974,0.54032,0.34857,0.6645,0.51796,0.49874,0.1972,1.24401,1.05967,1.38826,1.34126,0,7.6e-06,7.6e-06,7.6e-06
142,8607.52,0.65508,0.74501,0.52991,0.96977,0,0.70325,0.52723,0.5363,0.34185,0.68206,0.50058,0.49478,0.19124,1.25589,1.06759,1.38489,1.34438,0,6.94e-06,6.94e-06,6.94e-06
143,8656.05,0.6324,0.71753,0.51663,0.96448,0,0.72327,0.53301,0.5412,0.34731,0.68849,0.50453,0.49176,0.1913,1.25693,1.06856,1.37636,1.34531,0,6.28e-06,6.28e-06,6.28e-06
144,8704.94,0.59247,0.73327,0.47749,0.93476,0,0.71773,0.53882,0.54719,0.35363,0.68337,0.50985,0.49077,0.19307,1.25168,1.06669,1.3719,1.34303,0,5.62e-06,5.62e-06,5.62e-06
145,8751.43,0.58426,0.69638,0.48201,0.94191,0,0.71791,0.5365,0.54228,0.35351,0.67479,0.50985,0.49532,0.19414,1.24658,1.05928,1.38574,1.34124,0,4.96e-06,4.96e-06,4.96e-06
146,8796.17,0.60028,0.74941,0.48391,0.94553,0,0.71568,0.53418,0.54334,0.35346,0.6825,0.50753,0.49522,0.19414,1.23448,1.05381,1.37755,1.33033,0,4.3e-06,4.3e-06,4.3e-06
147,8840.73,0.59822,0.70684,0.47354,0.92872,0,0.70177,0.54261,0.53934,0.35124,0.68239,0.5054,0.49375,0.19567,1.23228,1.04984,1.38244,1.32702,0,3.64e-06,3.64e-06,3.64e-06
148,8887.17,0.60864,0.69355,0.46599,0.9484,0,0.7168,0.53302,0.53822,0.35141,0.68402,0.50637,0.49674,0.19582,1.22844,1.04703,1.37505,1.32268,0,2.98e-06,2.98e-06,2.98e-06
149,8931.52,0.58305,0.70821,0.47037,0.93132,0,0.71202,0.53287,0.53798,0.3518,0.68249,0.50406,0.49659,0.19641,1.22722,1.04598,1.37164,1.32237,0,2.32e-06,2.32e-06,2.32e-06
150,8976.23,0.60651,0.70174,0.47012,0.94281,0,0.71258,0.53434,0.53941,0.35207,0.68442,0.51517,0.49652,0.19557,1.22562,1.04431,1.36442,1.32349,0,1.66e-06,1.66e-06,1.66e-06
