epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
76,72028,0.62,0.7693,0.53345,0.98464,0,0.71488,0.53457,0.56617,0.3888,0.66378,0.4987,0.50033,0.2125,1.06736,0.94555,1.32487,1.22716,0,5.05e-05,5.05e-05,5.05e-05
77,72901.6,0.62609,0.81749,0.51247,0.97156,0,0.75803,0.5226,0.59245,0.41079,0.68796,0.49818,0.51638,0.22036,1.059,0.93393,1.30914,1.21032,0,4.984e-05,4.984e-05,4.984e-05
78,73749.5,0.62064,0.78394,0.52769,0.97305,0,0.75266,0.53245,0.58025,0.39503,0.71928,0.50521,0.5237,0.22072,1.10729,0.93351,1.37905,1.25425,0,4.918e-05,4.918e-05,4.918e-05
79,74614,0.59689,0.79586,0.5602,0.97343,0,0.71536,0.52955,0.5654,0.38498,0.737,0.48058,0.51665,0.21078,1.09292,0.94735,1.3372,1.26446,0,4.852e-05,4.852e-05,4.852e-05
80,75441.9,0.63249,0.80108,0.53605,0.98134,0,0.72666,0.54345,0.5812,0.39687,0.70687,0.50869,0.5235,0.21334,1.09373,0.96471,1.28995,1.2611,0,4.786e-05,4.786e-05,4.786e-05
81,76297.1,0.60383,0.81425,0.52858,0.96931,0,0.73343,0.53998,0.57925,0.39417,0.72256,0.50521,0.52162,0.22019,1.09654,0.97946,1.31329,1.25922,0,4.72e-05,4.72e-05,4.72e-05
82,77133.6,0.6015,0.76213,0.49789,0.97028,0,0.70297,0.56315,0.58908,0.40247,0.70139,0.49363,0.51101,0.2119,1.09572,0.98749,1.30986,1.25903,0,4.654e-05,4.654e-05,4.654e-05
83,77978.6,0.61916,0.79162,0.55868,0.98092,0,0.65541,0.56431,0.56745,0.39137,0.71408,0.49015,0.51473,0.21878,1.09156,0.94732,1.31944,1.27867,0,4.588e-05,4.588e-05,4.588e-05
84,78783.1,0.60966,0.8507,0.51173,0.97301,0,0.70311,0.55981,0.58478,0.40495,0.67576,0.51333,0.52057,0.21861,1.06699,0.93405,1.29931,1.25737,0,4.522e-05,4.522e-05,4.522e-05
85,79886.9,0.60965,0.81099,0.53076,0.95998,0,0.71544,0.57242,0.57799,0.39745,0.68875,0.54114,0.52997,0.21451,1.06915,0.91051,1.28942,1.23671,0,4.456e-05,4.456e-05,4.456e-05
86,80734.1,0.59695,0.79885,0.49649,0.97409,0,0.73714,0.53071,0.57976,0.39875,0.70847,0.50521,0.53531,0.22244,1.06078,0.90667,1.3253,1.24185,0,4.39e-05,4.39e-05,4.39e-05
87,81576.3,0.59068,0.78289,0.49919,0.95942,0,0.70408,0.56199,0.58965,0.41026,0.73731,0.49015,0.51518,0.21904,1.02955,0.93466,1.27336,1.22628,0,4.324e-05,4.324e-05,4.324e-05
88,82435.8,0.58881,0.78862,0.51003,0.95753,0,0.74634,0.54209,0.58043,0.40451,0.70798,0.50174,0.50712,0.21877,1.05195,0.92597,1.26239,1.23913,0,4.258e-05,4.258e-05,4.258e-05
89,83214.8,0.59369,0.7665,0.50972,0.95225,0,0.72665,0.54577,0.57073,0.39356,0.69206,0.52144,0.51317,0.2095,1.04782,0.9172,1.31949,1.23933,0,4.192e-05,4.192e-05,4.192e-05
90,84078,0.56385,0.72575,0.46958,0.9482,0,0.72254,0.54229,0.56935,0.39206,0.71268,0.49363,0.5055,0.20937,1.03163,0.91315,1.32199,1.24097,0,4.126e-05,4.126e-05,4.126e-05
91,84873.2,0.56976,0.73674,0.4681,0.94389,0,0.75566,0.51448,0.56353,0.38871,0.73746,0.4774,0.49993,0.21,1.0295,0.90811,1.32075,1.23871,0,4.06e-05,4.06e-05,4.06e-05
92,85678.1,0.56974,0.77052,0.46999,0.94955,0,0.71584,0.55736,0.58079,0.40668,0.67714,0.52723,0.52648,0.22415,1.03268,0.90254,1.29799,1.23031,0,3.994e-05,3.994e-05,3.994e-05
93,86458.9,0.57007,0.74577,0.45381,0.95678,0,0.72986,0.5759,0.58013,0.40814,0.7616,0.49942,0.52738,0.22398,1.03389,0.89747,1.2761,1.22669,0,3.928e-05,3.928e-05,3.928e-05
94,87292.8,0.58888,0.78491,0.46675,0.95569,0,0.69871,0.57238,0.56324,0.39243,0.70381,0.4971,0.50392,0.21167,1.0568,0.92163,1.30374,1.25317,0,3.862e-05,3.862e-05,3.862e-05
95,88145.6,0.57594,0.7734,0.47308,0.93949,0,0.71137,0.55156,0.57212,0.39064,0.70871,0.47625,0.50076,0.20632,1.07967,0.90513,1.30142,1.29618,0,3.796e-05,3.796e-05,3.796e-05
96,88970.8,0.58308,0.77821,0.49297,0.95369,0,0.73872,0.54711,0.58694,0.40364,0.72589,0.49711,0.52595,0.22247,1.05817,0.89363,1.28378,1.2655,0,3.73e-05,3.73e-05,3.73e-05
97,89809.5,0.58694,0.78317,0.4852,0.95982,0,0.81193,0.51564,0.58537,0.4094,0.76409,0.48783,0.52006,0.21795,1.01444,0.91158,1.25578,1.20738,0,3.664e-05,3.664e-05,3.664e-05
98,90633.9,0.56872,0.78351,0.48088,0.94953,0,0.77169,0.53766,0.5916,0.40934,0.74295,0.5029,0.52722,0.22352,1.0406,0.88995,1.2658,1.23447,0,3.598e-05,3.598e-05,3.598e-05
99,91483.8,0.57729,0.7572,0.4778,0.95929,0,0.72662,0.5562,0.59384,0.41106,0.74738,0.48338,0.51611,0.22274,1.0381,0.90395,1.25341,1.22888,0,3.532e-05,3.532e-05,3.532e-05
100,92303.5,0.57763,0.80585,0.46535,0.94113,0,0.79294,0.51031,0.58507,0.41016,0.74555,0.48204,0.5202,0.22676,1.04505,0.8953,1.26938,1.23706,0,3.466e-05,3.466e-05,3.466e-05
101,93127.6,0.5344,0.73947,0.43618,0.93484,0,0.72044,0.55968,0.57942,0.40227,0.72781,0.49574,0.50414,0.21726,1.04036,0.89762,1.27789,1.24069,0,3.4e-05,3.4e-05,3.4e-05
102,93954.2,0.55163,0.74449,0.45619,0.93761,0,0.72668,0.54837,0.57475,0.3984,0.69572,0.49826,0.49508,0.21546,1.03824,0.91679,1.27828,1.22889,0,3.334e-05,3.334e-05,3.334e-05
103,94781.8,0.55552,0.7831,0.45412,0.93518,0,0.73045,0.56315,0.59041,0.41037,0.70013,0.52144,0.519,0.22382,1.03596,0.92702,1.24607,1.2145,0,3.268e-05,3.268e-05,3.268e-05
104,95605.8,0.58875,0.80631,0.47194,0.94702,0,0.73024,0.56779,0.59887,0.41183,0.69432,0.51796,0.51215,0.22011,1.03073,0.91842,1.26844,1.2048,0,3.202e-05,3.202e-05,3.202e-05
