epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
118,28411.6,0.78886,1.43991,0.96626,1.10788,0,0.30365,0.27929,0.26564,0.14528,0.30773,0.27077,0.24406,0.12983,1.55467,2.58786,2.05843,1.68825,0,0.000766916,0.000766916,0.000766916
119,28610.9,0.80688,1.46058,0.97256,1.12042,0,0.36942,0.34309,0.28519,0.1418,0.635,0.27793,0.23867,0.12077,1.56089,2.61416,1.93229,1.7114,0,0.000761257,0.000761257,0.000761257
120,28810.2,0.7886,1.4421,0.96368,1.10868,0,0.37975,0.33988,0.2698,0.15973,0.35261,0.34752,0.25701,0.13757,1.50536,2.54721,1.85013,1.69157,0,0.000755598,0.000755598,0.000755598
121,29399.6,0.80974,1.47275,1.01183,1.12508,0,0.26061,0.39203,0.25764,0.14817,0.29537,0.29746,0.24487,0.13277,1.55601,2.67679,1.94101,1.72256,0,0.000749939,0.000749939,0.000749939
122,29597.5,0.77256,1.43365,0.95377,1.1127,0,0.32407,0.41488,0.29967,0.14944,0.41726,0.29313,0.277,0.13221,1.55433,2.65051,1.95042,1.74417,0,0.00074428,0.00074428,0.00074428
123,29796.8,0.76181,1.42307,0.94793,1.1103,0,0.33108,0.35468,0.26258,0.15263,0.30983,0.32197,0.25698,0.13437,1.52626,2.62355,1.95546,1.71211,0,0.000738622,0.000738622,0.000738622
124,30234.7,0.73065,1.39649,0.89037,1.0969,0,0.37634,0.31693,0.27155,0.15661,0.34417,0.29897,0.24041,0.12692,1.50112,2.5878,1.95972,1.65571,0,0.000732963,0.000732963,0.000732963
125,30617.4,0.76754,1.36954,0.88852,1.09083,0,0.30804,0.369,0.27203,0.14817,0.3025,0.351,0.24116,0.12139,1.53133,2.69434,1.95473,1.71732,0,0.000727304,0.000727304,0.000727304
126,30816.1,0.78243,1.41104,0.89566,1.09403,0,0.4294,0.35465,0.33639,0.17548,0.40697,0.30009,0.2931,0.14785,1.53267,2.58625,1.88889,1.73367,0,0.000721645,0.000721645,0.000721645
127,31015.3,0.76783,1.38514,0.88606,1.0984,0,0.41476,0.31964,0.33151,0.17518,0.38727,0.29671,0.29258,0.15774,1.53622,2.50761,1.94326,1.7377,0,0.000715986,0.000715986,0.000715986
128,31619.6,0.77773,1.44448,0.90791,1.10407,0,0.39784,0.35091,0.29139,0.16637,0.44162,0.35449,0.28465,0.14701,1.49156,2.62283,1.88637,1.6884,0,0.000710327,0.000710327,0.000710327
129,31816.6,0.78169,1.4775,0.92474,1.10114,0,0.26893,0.3871,0.28322,0.16126,0.23926,0.36027,0.25923,0.141,1.52588,2.6521,1.93202,1.71138,0,0.000704668,0.000704668,0.000704668
130,32015.1,0.76675,1.33936,0.87859,1.10542,0,0.43808,0.32051,0.31136,0.18893,0.4484,0.31645,0.30432,0.16808,1.54209,2.62483,1.91822,1.72055,0,0.00069901,0.00069901,0.00069901
131,32214.2,0.74942,1.32439,0.86704,1.0868,0,0.35938,0.35613,0.30146,0.16899,0.33792,0.33319,0.27445,0.14259,1.53387,2.70055,1.9121,1.72855,0,0.000693351,0.000693351,0.000693351
132,32868.6,0.74281,1.34868,0.84196,1.08815,0,0.39878,0.30116,0.28828,0.15967,0.48655,0.27367,0.28194,0.13787,1.56269,2.57026,1.94856,1.7611,0,0.000687692,0.000687692,0.000687692
133,33066,0.76136,1.38216,0.8558,1.07876,0,0.34376,0.2428,0.25531,0.14922,0.35117,0.30793,0.26001,0.12966,1.57526,2.65553,2.15485,1.79152,0,0.000682033,0.000682033,0.000682033
134,33264.3,0.74697,1.34702,0.84002,1.09593,0,0.32792,0.34393,0.25961,0.15582,0.36353,0.27618,0.24581,0.13266,1.52345,2.66118,2.01732,1.73224,0,0.000676374,0.000676374,0.000676374
135,33671.4,0.75733,1.35928,0.87231,1.118,0,0.33576,0.32934,0.26575,0.14278,0.32315,0.321,0.25066,0.12259,1.52662,2.69707,2.00358,1.68642,0,0.000670715,0.000670715,0.000670715
136,34073.8,0.74099,1.3094,0.86859,1.09079,0,0.2684,0.41952,0.27133,0.15836,0.2593,0.36513,0.24591,0.13354,1.5823,2.75035,1.9635,1.79073,0,0.000665057,0.000665057,0.000665057
137,34271.9,0.76578,1.34316,0.85246,1.10141,0,0.30267,0.44507,0.27156,0.15377,0.32334,0.33299,0.23592,0.12207,1.53043,2.7443,1.98227,1.72668,0,0.000659398,0.000659398,0.000659398
138,34470.1,0.73941,1.35863,0.86005,1.08048,0,0.3434,0.37462,0.27582,0.14895,0.32096,0.31098,0.2459,0.12512,1.56499,2.68675,2.01425,1.74112,0,0.000653739,0.000653739,0.000653739
139,35119,0.71473,1.28524,0.84063,1.08571,0,0.30127,0.42658,0.2978,0.17401,0.3756,0.30755,0.26606,0.14331,1.51323,2.7462,1.85742,1.72571,0,0.00064808,0.00064808,0.00064808
140,35318.6,0.74607,1.35296,0.81938,1.08875,0,0.38115,0.35564,0.28922,0.16633,0.73816,0.25403,0.26565,0.14014,1.4951,2.81919,1.79764,1.71736,0,0.000642421,0.000642421,0.000642421
141,35519.8,0.70873,1.26562,0.77231,1.06344,0,0.37438,0.29767,0.28716,0.17183,0.35409,0.29409,0.2605,0.14861,1.47297,2.74406,1.95091,1.6836,0,0.000636762,0.000636762,0.000636762
142,35720.2,0.71674,1.3469,0.80753,1.08407,0,0.3974,0.37713,0.30677,0.17705,0.37601,0.36455,0.28691,0.152,1.49909,2.70284,1.93643,1.67644,0,0.000631104,0.000631104,0.000631104
143,36350.6,0.71408,1.34576,0.8095,1.07536,0,0.28473,0.40732,0.28937,0.17193,0.37226,0.26014,0.26588,0.1495,1.52652,2.58232,1.93259,1.70259,0,0.000625445,0.000625445,0.000625445
144,36549.9,0.69146,1.25257,0.76456,1.05611,0,0.40729,0.3455,0.29862,0.17359,0.35878,0.29327,0.27303,0.14631,1.56918,2.66557,1.93424,1.76484,0,0.000619786,0.000619786,0.000619786
145,36751,0.68407,1.25953,0.76971,1.06271,0,0.38756,0.30667,0.28843,0.16607,0.44547,0.30497,0.28147,0.13797,1.51831,2.81551,2.01413,1.74021,0,0.000614127,0.000614127,0.000614127
146,36951.6,0.67988,1.26465,0.78688,1.05942,0,0.30612,0.3687,0.28264,0.16334,0.36509,0.24909,0.24998,0.12694,1.51586,2.70452,1.87759,1.728,0,0.000608468,0.000608468,0.000608468
147,37577.6,0.68633,1.26461,0.75982,1.03912,0,0.33074,0.37268,0.28305,0.16741,0.30487,0.27571,0.25576,0.1341,1.55909,2.72316,1.94352,1.76016,0,0.000602809,0.000602809,0.000602809
148,37777.6,0.69974,1.2992,0.76557,1.0582,0,0.49476,0.3331,0.30468,0.17386,0.44346,0.29662,0.27168,0.1497,1.52704,2.67174,1.9458,1.70802,0,0.000597151,0.000597151,0.000597151
149,37978.8,0.70286,1.28654,0.78244,1.05509,0,0.3875,0.3659,0.30098,0.17787,0.38045,0.33097,0.27398,0.14399,1.51602,2.73914,1.91716,1.7048,0,0.000591492,0.000591492,0.000591492
150,38297.6,0.7097,1.31206,0.76688,1.06585,0,0.46851,0.31067,0.30004,0.18171,0.46339,0.30526,0.27766,0.15071,1.52699,2.73534,1.89503,1.74677,0,0.000585833,0.000585833,0.000585833
151,38789.1,0.68414,1.27511,0.75368,1.03337,0,0.4898,0.38284,0.32538,0.18597,0.36917,0.33271,0.28456,0.15463,1.49389,2.59052,1.99498,1.71273,0,0.000580174,0.000580174,0.000580174
152,38990,0.66749,1.24677,0.77255,1.02927,0,0.48777,0.38904,0.31662,0.17602,0.37944,0.30144,0.26523,0.14445,1.51871,2.72862,1.85564,1.71398,0,0.000574515,0.000574515,0.000574515
153,39190.6,0.69754,1.27681,0.78911,1.06667,0,0.42943,0.32371,0.2999,0.18133,0.40452,0.3179,0.27588,0.15763,1.51137,2.65089,1.91831,1.75212,0,0.000568856,0.000568856,0.000568856
154,39803.3,0.68697,1.26888,0.75016,1.05518,0,0.36422,0.28687,0.28112,0.16854,0.34779,0.28915,0.26449,0.14574,1.52162,2.67689,1.93135,1.74064,0,0.000563197,0.000563197,0.000563197
155,40018.3,0.69659,1.28733,0.76336,1.06188,0,0.4094,0.34533,0.30567,0.17442,0.38068,0.27432,0.26263,0.14627,1.54833,2.74944,1.98035,1.75239,0,0.000557539,0.000557539,0.000557539
156,40218.2,0.68293,1.22251,0.71677,1.03553,0,0.56598,0.32536,0.31719,0.18046,0.39632,0.32284,0.26914,0.1469,1.55093,2.80995,1.92834,1.78336,0,0.00055188,0.00055188,0.00055188
157,40418.3,0.67263,1.17003,0.69109,1.03387,0,0.45299,0.36677,0.33181,0.18334,0.35092,0.33455,0.27651,0.15375,1.49453,2.77893,1.85624,1.73582,0,0.000546221,0.000546221,0.000546221
158,41072.4,0.68384,1.26972,0.75625,1.06262,0,0.48756,0.41802,0.35446,0.20496,0.39985,0.34919,0.29452,0.16181,1.48871,2.79552,1.89229,1.72929,0,0.000540562,0.000540562,0.000540562
159,41271.1,0.6728,1.23545,0.72389,1.05962,0,0.35656,0.35642,0.29296,0.17531,0.32314,0.32514,0.26862,0.15698,1.50374,2.80198,1.97231,1.6924,0,0.000534903,0.000534903,0.000534903
160,41470.8,0.70565,1.30096,0.73416,1.07145,0,0.38281,0.43413,0.30323,0.18044,0.3431,0.40142,0.29086,0.1544,1.50099,2.75542,2.00017,1.70398,0,0.000529244,0.000529244,0.000529244
161,41724.3,0.65207,1.21584,0.73397,1.03814,0,0.41449,0.36266,0.29226,0.1812,0.45509,0.30067,0.28637,0.1584,1.53624,2.86029,1.99736,1.73497,0,0.000523586,0.000523586,0.000523586
162,42317.3,0.65753,1.20455,0.68879,1.03841,0,0.4355,0.33173,0.27409,0.1543,0.39296,0.264,0.25074,0.13673,1.5505,2.78465,2.01169,1.7718,0,0.000517927,0.000517927,0.000517927
163,42516.5,0.64352,1.21585,0.7255,1.02679,0,0.69844,0.29643,0.28576,0.16727,0.72318,0.25577,0.25989,0.14124,1.59857,2.93111,2.06445,1.79805,0,0.000512268,0.000512268,0.000512268
164,42719.8,0.67632,1.22683,0.71759,1.04218,0,0.29666,0.35884,0.29041,0.17144,0.38261,0.27018,0.2595,0.14052,1.51695,2.91062,1.96137,1.7333,0,0.000506609,0.000506609,0.000506609
165,43377,0.66973,1.21817,0.69421,1.04019,0,0.48775,0.40607,0.34157,0.18386,0.35359,0.25809,0.24281,0.13664,1.53789,2.83349,2.00463,1.77389,0,0.00050095,0.00050095,0.00050095
166,43577.2,0.65671,1.17073,0.66159,1.02757,0,0.55189,0.33564,0.31186,0.17889,0.44572,0.27577,0.26649,0.14685,1.53257,2.82555,2.00513,1.77837,0,0.000495291,0.000495291,0.000495291
167,43779.4,0.65807,1.2157,0.70206,1.04,0,0.56775,0.37742,0.36352,0.18074,0.29679,0.35342,0.26879,0.1453,1.57849,2.83354,1.98496,1.83285,0,0.000489633,0.000489633,0.000489633
168,43981,0.66084,1.22176,0.73056,1.02913,0,0.45498,0.3032,0.28202,0.17849,0.54497,0.2611,0.27343,0.1533,1.55487,2.79992,1.97889,1.78592,0,0.000483974,0.000483974,0.000483974
169,44667.3,0.6682,1.16756,0.71122,1.03917,0,0.4006,0.37075,0.30661,0.17537,0.34385,0.31248,0.27061,0.14917,1.50645,2.64284,1.94475,1.75981,0,0.000478315,0.000478315,0.000478315
170,44866.4,0.66595,1.18753,0.72013,1.03683,0,0.41445,0.31829,0.2916,0.16412,0.3467,0.28335,0.26207,0.14133,1.5161,2.84494,1.92186,1.75706,0,0.000472656,0.000472656,0.000472656
171,45065.5,0.64869,1.171,0.68307,1.02493,0,0.47456,0.31422,0.32306,0.18378,0.40716,0.29614,0.29482,0.15629,1.55183,2.88555,1.97143,1.79379,0,0.000466997,0.000466997,0.000466997
172,45735.1,0.65923,1.17318,0.70954,1.03994,0,0.42572,0.3932,0.32126,0.17615,0.35122,0.36608,0.28438,0.14491,1.56114,2.78735,1.97899,1.78291,0,0.000461338,0.000461338,0.000461338
173,45933.5,0.64065,1.15428,0.65693,1.02128,0,0.46294,0.32894,0.31481,0.18407,0.34142,0.37343,0.28617,0.15351,1.53556,2.71254,1.97597,1.77007,0,0.00045568,0.00045568,0.00045568
174,46132.3,0.63354,1.13348,0.64656,1.01445,0,0.54672,0.36929,0.37863,0.20486,0.50462,0.30112,0.30874,0.16404,1.5169,2.82479,1.92151,1.75207,0,0.000450021,0.000450021,0.000450021
175,46560,0.6362,1.18426,0.66726,1.01548,0,0.62046,0.29758,0.33173,0.18078,0.51838,0.30798,0.31031,0.15373,1.49672,2.89367,1.82534,1.74042,0,0.000444362,0.000444362,0.000444362
176,47003,0.65304,1.19661,0.69201,1.02579,0,0.4879,0.34065,0.29639,0.16908,0.40863,0.29622,0.26124,0.13962,1.52224,2.80137,1.94493,1.75927,0,0.000438703,0.000438703,0.000438703
177,47202,0.61379,1.16068,0.66836,1.01482,0,0.49181,0.39614,0.33317,0.19109,0.50123,0.34272,0.29611,0.1607,1.51689,2.73703,1.90301,1.78933,0,0.000433044,0.000433044,0.000433044
178,47504.8,0.61101,1.13609,0.61186,1.00162,0,0.39812,0.35157,0.31194,0.19211,0.39837,0.27647,0.2574,0.14615,1.49546,2.90019,1.97091,1.72301,0,0.000427385,0.000427385,0.000427385
179,48084.3,0.62203,1.17541,0.64667,1.00761,0,0.44598,0.32951,0.30873,0.18923,0.42508,0.31535,0.27573,0.16285,1.50635,2.78632,2.04514,1.77492,0,0.000421726,0.000421726,0.000421726
180,48290,0.61026,1.08721,0.63023,1.00578,0,0.37854,0.37974,0.30156,0.18042,0.34551,0.32943,0.26217,0.15161,1.51084,2.74423,2.02037,1.75048,0,0.000416068,0.000416068,0.000416068
181,48498.6,0.60426,1.12824,0.63822,1.008,0,0.33648,0.40326,0.3092,0.18392,0.39929,0.31949,0.28436,0.15743,1.5839,2.78898,2.00764,1.84285,0,0.000410409,0.000410409,0.000410409
182,49207.8,0.60187,1.09473,0.61739,1.00029,0,0.39403,0.33955,0.29937,0.17611,0.38365,0.3283,0.28319,0.14913,1.54373,2.77516,1.96223,1.81099,0,0.00040475,0.00040475,0.00040475
183,49414.2,0.59053,1.05896,0.61583,0.99906,0,0.40205,0.30038,0.29257,0.17862,0.4079,0.28731,0.28114,0.15356,1.53056,2.7207,1.95841,1.7914,0,0.000399091,0.000399091,0.000399091
184,49613.5,0.59645,1.09264,0.6188,0.99611,0,0.37268,0.38035,0.31241,0.19402,0.35084,0.33358,0.28083,0.15928,1.50782,2.80688,2.08188,1.76157,0,0.000393432,0.000393432,0.000393432
185,50303.9,0.58303,1.09813,0.6235,0.99861,0,0.42919,0.41342,0.32688,0.19409,0.37235,0.34509,0.29078,0.1678,1.49836,2.7362,2.0248,1.747,0,0.000387773,0.000387773,0.000387773
186,50502.5,0.61476,1.11546,0.62829,1.01429,0,0.50761,0.33387,0.31678,0.19269,0.44593,0.2998,0.2856,0.16835,1.48937,2.74797,2.01201,1.73709,0,0.000382115,0.000382115,0.000382115
187,50701.4,0.61615,1.13406,0.61862,1.00841,0,0.4525,0.36707,0.33673,0.20059,0.50677,0.27096,0.29026,0.17128,1.48364,2.73738,2.00941,1.71644,0,0.000376456,0.000376456,0.000376456
188,51449.4,0.59773,1.12888,0.63355,0.99512,0,0.60773,0.40471,0.38471,0.20478,0.433,0.29893,0.28066,0.15741,1.49011,2.72618,1.94447,1.73232,0,0.000370797,0.000370797,0.000370797
189,51647.4,0.59908,1.05799,0.61779,0.99981,0,0.61242,0.3405,0.37299,0.21438,0.49356,0.27321,0.30505,0.1841,1.51291,2.78724,2.01823,1.75446,0,0.000365138,0.000365138,0.000365138
190,51847.9,0.59932,1.05889,0.61927,1.01149,0,0.63611,0.38269,0.3846,0.20198,0.43774,0.3159,0.28256,0.15708,1.4749,2.7314,1.85071,1.72458,0,0.000359479,0.000359479,0.000359479
191,52663,0.60226,1.03253,0.60862,1.00887,0,0.36499,0.40166,0.31708,0.18221,0.36784,0.30038,0.2806,0.1587,1.51584,2.69459,1.95033,1.72859,0,0.00035382,0.00035382,0.00035382
192,52859.8,0.59057,1.06767,0.60566,1.00287,0,0.50131,0.33452,0.31317,0.17819,0.39665,0.28054,0.27992,0.15356,1.53197,2.83663,2.09765,1.77001,0,0.000348162,0.000348162,0.000348162
193,53057.9,0.61474,1.11266,0.61262,1.01131,0,0.50173,0.36611,0.32124,0.18851,0.36101,0.3414,0.29482,0.15571,1.49826,2.84821,1.90095,1.74795,0,0.000342503,0.000342503,0.000342503
194,53819.9,0.59731,1.09091,0.60312,1.00817,0,0.47036,0.42968,0.36537,0.21199,0.40725,0.30986,0.30799,0.17472,1.47499,2.73854,1.89747,1.71846,0,0.000336844,0.000336844,0.000336844
195,54016.8,0.60561,1.08055,0.60294,0.9977,0,0.55565,0.408,0.34606,0.19879,0.42753,0.32302,0.28137,0.16633,1.47388,2.77571,1.94874,1.69332,0,0.000331185,0.000331185,0.000331185
196,54214.8,0.59227,1.07831,0.58332,1.00478,0,0.40992,0.37935,0.31376,0.19165,0.36858,0.33948,0.28665,0.16105,1.48337,2.82365,2.08431,1.7127,0,0.000325526,0.000325526,0.000325526
197,54922.5,0.57237,1.06965,0.61254,0.99605,0,0.36173,0.35922,0.32183,0.18927,0.42096,0.26908,0.27837,0.1568,1.48942,2.84008,2.0295,1.74676,0,0.000319867,0.000319867,0.000319867
198,55135.9,0.58918,1.04694,0.57794,0.98075,0,0.466,0.334,0.34981,0.19712,0.39965,0.30482,0.29312,0.16565,1.47574,2.86186,1.97651,1.7432,0,0.000314209,0.000314209,0.000314209
199,55334.5,0.59011,1.08392,0.59587,0.99891,0,0.54825,0.3325,0.3364,0.19955,0.42212,0.29215,0.28515,0.16414,1.49407,2.8773,1.93291,1.7473,0,0.00030855,0.00030855,0.00030855
200,55985.1,0.57573,1.01999,0.56376,0.99055,0,0.46794,0.34839,0.33363,0.20119,0.40283,0.31172,0.28374,0.15891,1.51571,2.81552,1.93637,1.77832,0,0.000302891,0.000302891,0.000302891
201,56200.4,0.56809,1.00456,0.5665,0.97885,0,0.48118,0.35545,0.32183,0.19125,0.40162,0.31287,0.26867,0.14929,1.50379,2.8278,2.02922,1.77436,0,0.000297232,0.000297232,0.000297232
202,56398.8,0.57277,1.00456,0.57716,0.99284,0,0.45279,0.35235,0.31483,0.1834,0.39856,0.31113,0.27771,0.1495,1.51803,2.87839,1.93871,1.78793,0,0.000291573,0.000291573,0.000291573
203,57104.4,0.5678,1.02506,0.56934,0.98923,0,0.54871,0.32807,0.33883,0.20072,0.46398,0.29313,0.28712,0.1559,1.50091,2.84443,1.94349,1.76885,0,0.000285914,0.000285914,0.000285914
204,57317.4,0.59298,1.04922,0.57474,0.99472,0,0.44438,0.36,0.32298,0.19493,0.38383,0.31742,0.2811,0.16145,1.51329,2.80909,1.96599,1.77745,0,0.000280255,0.000280255,0.000280255
205,57516,0.5635,0.99587,0.5682,0.98603,0,0.44404,0.3658,0.30964,0.18298,0.38087,0.32187,0.25996,0.1457,1.52397,2.97835,2.0436,1.81126,0,0.000274597,0.000274597,0.000274597
206,58207.2,0.55599,0.98336,0.53434,0.97493,0,0.54785,0.33458,0.31987,0.18478,0.41062,0.32459,0.26999,0.15209,1.51544,3.00968,2.05214,1.78846,0,0.000268938,0.000268938,0.000268938
207,58424.9,0.57676,1.02958,0.55389,0.98451,0,0.52392,0.2949,0.31994,0.19244,0.37973,0.3448,0.2923,0.16397,1.5081,2.82023,2.06018,1.76292,0,0.000263279,0.000263279,0.000263279
208,58623.8,0.54459,1.03668,0.53338,0.96344,0,0.40123,0.32204,0.2996,0.18172,0.39016,0.31655,0.27291,0.15983,1.51992,2.80909,2.10837,1.74345,0,0.00025762,0.00025762,0.00025762
209,59214.3,0.56309,1.00999,0.57685,0.9925,0,0.38602,0.40252,0.31231,0.18392,0.31288,0.36784,0.2707,0.14762,1.50216,2.82709,2.03183,1.72597,0,0.000251961,0.000251961,0.000251961
210,59507.8,0.56682,1.04519,0.54215,0.9812,0,0.39772,0.36542,0.30791,0.1956,0.48285,0.29564,0.27999,0.15844,1.50932,2.80349,1.99536,1.74455,0,0.000246302,0.000246302,0.000246302
211,59706.4,0.55461,0.99686,0.54654,0.98851,0,0.44099,0.37917,0.32746,0.19067,0.35818,0.34664,0.2778,0.15939,1.5245,2.76437,2.01398,1.75705,0,0.000240644,0.000240644,0.000240644
212,60333,0.57113,1.04788,0.55332,0.98706,0,0.53602,0.31365,0.33324,0.20093,0.36521,0.36997,0.2833,0.16609,1.51001,2.79104,1.93214,1.76739,0,0.000234985,0.000234985,0.000234985
213,60552.5,0.551,0.9919,0.52877,0.9813,0,0.54481,0.34681,0.33208,0.19473,0.37598,0.29342,0.26913,0.15893,1.50495,2.88362,1.96645,1.78434,0,0.000229326,0.000229326,0.000229326
214,60751.1,0.54023,0.97706,0.5146,0.97684,0,0.48293,0.3772,0.33874,0.19458,0.4177,0.33987,0.29082,0.16822,1.50294,2.89156,2.00622,1.79783,0,0.000223667,0.000223667,0.000223667
215,61156.4,0.52672,0.97926,0.5106,0.95793,0,0.44954,0.37887,0.32708,0.18475,0.39273,0.34258,0.28153,0.15652,1.51136,2.98994,2.09872,1.77481,0,0.000218008,0.000218008,0.000218008
216,61643.3,0.55681,1.01159,0.5333,0.97303,0,0.34433,0.40392,0.31755,0.1838,0.37742,0.26937,0.26218,0.15129,1.51223,2.98042,2.05109,1.80273,0,0.000212349,0.000212349,0.000212349
217,61842.4,0.53436,0.93996,0.51619,0.96355,0,0.42438,0.2694,0.30142,0.18456,0.54317,0.27874,0.29791,0.15384,1.51341,3.01192,2.09395,1.77968,0,0.000206691,0.000206691,0.000206691
218,62040.8,0.5492,0.96666,0.53464,0.98488,0,0.38888,0.3604,0.32044,0.19389,0.37077,0.34207,0.29384,0.16021,1.49605,2.92693,2.06168,1.78255,0,0.000201032,0.000201032,0.000201032
219,62431.7,0.54263,0.96339,0.51227,0.97169,0,0.44269,0.38293,0.33457,0.20217,0.41072,0.32729,0.2971,0.16745,1.46894,2.92133,2.0127,1.74839,0,0.000195373,0.000195373,0.000195373
220,62829.7,0.54665,0.99064,0.53101,0.97095,0,0.43708,0.40769,0.3328,0.19696,0.42423,0.3268,0.28962,0.16639,1.46812,3.00761,2.07509,1.73862,0,0.000189714,0.000189714,0.000189714
221,63029,0.51455,0.90071,0.49693,0.9505,0,0.53913,0.31914,0.32722,0.20017,0.36453,0.32783,0.2854,0.16499,1.48155,3.01585,2.05605,1.76874,0,0.000184055,0.000184055,0.000184055
222,63228,0.51494,0.9646,0.49785,0.96723,0,0.62486,0.3797,0.36196,0.2077,0.46333,0.31617,0.29629,0.1685,1.49551,2.95422,2.12974,1.76201,0,0.000178396,0.000178396,0.000178396
223,63531.5,0.52324,0.94176,0.49832,0.96495,0,0.52667,0.35496,0.32075,0.18517,0.45279,0.30967,0.28669,0.16274,1.52142,2.89169,2.12231,1.79648,0,0.000172738,0.000172738,0.000172738
224,64007.3,0.52604,0.94831,0.51126,0.97016,0,0.57545,0.3881,0.34106,0.18569,0.4466,0.31039,0.27641,0.15673,1.49915,2.92136,2.05923,1.77312,0,0.000167079,0.000167079,0.000167079
225,64206,0.52409,0.95128,0.50205,0.96064,0,0.47171,0.39881,0.33258,0.18876,0.3571,0.32653,0.27655,0.15546,1.5044,2.97578,2.08973,1.78056,0,0.00016142,0.00016142,0.00016142
226,64405.1,0.51549,0.95358,0.48837,0.96259,0,0.4458,0.39949,0.32005,0.1903,0.4223,0.31964,0.27955,0.15842,1.50666,3.14918,2.13504,1.78789,0,0.000155761,0.000155761,0.000155761
227,64685.6,0.50919,0.91834,0.49223,0.95826,0,0.56143,0.35339,0.32692,0.19833,0.47909,0.32138,0.29177,0.1619,1.47095,3.10541,2.16124,1.75197,0,0.000150102,0.000150102,0.000150102
228,65187.2,0.53328,0.96518,0.5158,0.96355,0,0.53923,0.35816,0.34247,0.2063,0.47101,0.32484,0.29958,0.16328,1.4902,2.97789,2.05388,1.77768,0,0.000144443,0.000144443,0.000144443
229,65386,0.52534,0.96387,0.49312,0.95687,0,0.53185,0.36358,0.33124,0.20359,0.48469,0.31558,0.29462,0.16475,1.46495,2.94427,1.98859,1.7683,0,0.000138784,0.000138784,0.000138784
230,65584.9,0.52727,0.93501,0.48951,0.96179,0,0.43715,0.37848,0.3237,0.20025,0.36607,0.33184,0.28588,0.16096,1.4552,2.99386,1.97868,1.75384,0,0.000133126,0.000133126,0.000133126
231,66115.9,0.53176,0.9536,0.49144,0.96547,0,0.43677,0.41255,0.33594,0.19925,0.33953,0.34713,0.28904,0.16335,1.47653,3.07473,2.00504,1.78345,0,0.000127467,0.000127467,0.000127467
232,66408.7,0.51505,0.91201,0.50033,0.95324,0,0.49846,0.39197,0.33703,0.20149,0.43031,0.32051,0.29608,0.16808,1.49178,3.05027,1.98456,1.79905,0,0.000121808,0.000121808,0.000121808
233,66607.1,0.50109,0.91352,0.47492,0.9559,0,0.5285,0.36222,0.34466,0.20459,0.43276,0.31061,0.29162,0.16811,1.46539,3.00257,1.9472,1.78437,0,0.000116149,0.000116149,0.000116149
234,66806.1,0.49637,0.8654,0.46969,0.95314,0,0.42461,0.39019,0.35388,0.19892,0.35663,0.34355,0.30451,0.1701,1.45281,2.9604,1.96019,1.75886,0,0.00011049,0.00011049,0.00011049
235,67132.2,0.51878,0.93882,0.49301,0.9608,0,0.52286,0.35593,0.34676,0.19811,0.42816,0.30164,0.2864,0.16584,1.47405,2.95325,2.01792,1.78097,0,0.000104831,0.000104831,0.000104831
236,67552.6,0.52472,0.95205,0.49245,0.94999,0,0.55722,0.37453,0.33927,0.19562,0.47167,0.29216,0.28133,0.16188,1.48643,2.90306,2.04121,1.7828,0,9.91726e-05,9.91726e-05,9.91726e-05
237,67748.5,0.49996,0.89862,0.46501,0.95159,0,0.53414,0.39515,0.33881,0.19735,0.40866,0.32729,0.28482,0.1641,1.47464,2.91819,2.02428,1.7909,0,9.35138e-05,9.35138e-05,9.35138e-05
238,67944.2,0.49502,0.89413,0.45182,0.95623,0,0.4708,0.40089,0.33195,0.1947,0.45841,0.30116,0.27956,0.16609,1.47456,2.97235,2.04876,1.78431,0,8.78549e-05,8.78549e-05,8.78549e-05
239,68516.2,0.49369,0.89068,0.46355,0.94895,0,0.55265,0.34645,0.33384,0.19596,0.45738,0.30658,0.28027,0.16668,1.46968,3.03408,2.02504,1.78757,0,8.21961e-05,8.21961e-05,8.21961e-05
240,68723.5,0.49801,0.91581,0.46342,0.94957,0,0.52324,0.3568,0.3365,0.19938,0.42311,0.31471,0.28148,0.16785,1.486,3.07568,2.01389,1.81248,0,7.65372e-05,7.65372e-05,7.65372e-05
241,68933.3,0.443,0.8084,0.39753,0.92476,0,0.41314,0.41749,0.32529,0.20402,0.46038,0.30116,0.28448,0.17031,1.44829,3.18969,1.90122,1.76927,0,7.08784e-05,7.08784e-05,7.08784e-05
242,69127.8,0.45535,0.81765,0.39607,0.92761,0,0.5293,0.34238,0.3405,0.20653,0.46693,0.30713,0.29284,0.16878,1.4584,3.11006,1.9476,1.77682,0,6.52196e-05,6.52196e-05,6.52196e-05
243,69725.4,0.43158,0.78605,0.37357,0.91224,0,0.5137,0.38916,0.35572,0.2099,0.45339,0.31422,0.28793,0.16591,1.48001,3.11026,2.00046,1.8062,0,5.95607e-05,5.95607e-05,5.95607e-05
