epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
40,31942.3,0.77341,0.95316,0.73213,1.01532,0,0.64974,0.47393,0.51042,0.31126,0.60981,0.45423,0.45912,0.17395,1.35022,1.07608,1.49539,1.36962,0,7.426e-05,7.426e-05,7.426e-05
41,32629.8,0.78389,0.92058,0.72589,1.00891,0,0.59675,0.50928,0.5077,0.3179,0.55613,0.47625,0.44723,0.16628,1.34382,1.05331,1.44934,1.35936,0,7.36e-05,7.36e-05,7.36e-05
42,33414.3,0.78243,0.94058,0.73907,1.01937,0,0.71672,0.4832,0.55108,0.34194,0.58358,0.49691,0.49399,0.18582,1.34271,1.04637,1.41009,1.36368,0,7.294e-05,7.294e-05,7.294e-05
43,34193.7,0.75846,0.91486,0.68461,1.01571,0,0.74664,0.45416,0.53165,0.33371,0.67906,0.43569,0.47356,0.18425,1.32861,1.05896,1.46601,1.36651,0,7.228e-05,7.228e-05,7.228e-05
44,35036.8,0.75352,0.89886,0.67598,1.00952,0,0.63381,0.52144,0.52586,0.32553,0.58995,0.49479,0.46739,0.17664,1.33611,1.11025,1.44941,1.36169,0,7.162e-05,7.162e-05,7.162e-05
45,35800.8,0.78469,0.94585,0.70108,1.01322,0,0.65538,0.51912,0.53462,0.32807,0.60176,0.47161,0.44817,0.16985,1.33681,1.15816,1.41321,1.36384,0,7.096e-05,7.096e-05,7.096e-05
46,36598.2,0.76154,0.89925,0.67535,1.01004,0,0.67531,0.49164,0.52528,0.32721,0.6512,0.46466,0.47392,0.18719,1.33172,1.11674,1.44223,1.3592,0,7.03e-05,7.03e-05,7.03e-05
47,37383.5,0.72999,0.86239,0.65364,0.99004,0,0.66586,0.50406,0.52026,0.32643,0.6271,0.46767,0.4719,0.18739,1.29766,1.11965,1.43039,1.31792,0,6.964e-05,6.964e-05,6.964e-05
48,38172.9,0.78948,0.93188,0.69617,1.00979,0,0.61741,0.54577,0.51926,0.32782,0.60181,0.49826,0.4695,0.18651,1.30471,1.07441,1.45793,1.32342,0,6.898e-05,6.898e-05,6.898e-05
49,38750.5,0.74729,0.89814,0.65491,1.0056,0,0.68759,0.49594,0.51575,0.32155,0.69412,0.44965,0.46293,0.17974,1.31114,1.11135,1.46608,1.33774,0,6.832e-05,6.832e-05,6.832e-05
50,39599.4,0.75107,0.89904,0.68451,1.00727,0,0.61865,0.53882,0.52763,0.33199,0.62053,0.47393,0.46626,0.17611,1.31621,1.10316,1.43152,1.33269,0,6.766e-05,6.766e-05,6.766e-05
51,40395.4,0.7099,0.85438,0.63182,0.9952,0,0.64233,0.51607,0.52495,0.32919,0.61958,0.48689,0.47236,0.18311,1.33316,1.10495,1.43895,1.34347,0,6.7e-05,6.7e-05,6.7e-05
52,41178.9,0.72057,0.84549,0.63829,0.99561,0,0.6651,0.51087,0.5178,0.32307,0.63787,0.4919,0.47515,0.17268,1.33937,1.13146,1.44219,1.35086,0,6.634e-05,6.634e-05,6.634e-05
53,42043.3,0.71889,0.85329,0.63514,0.98806,0,0.63554,0.51323,0.51359,0.32954,0.61164,0.49015,0.47137,0.18539,1.32607,1.1035,1.49483,1.34991,0,6.568e-05,6.568e-05,6.568e-05
54,42904.8,0.73802,0.88449,0.62729,0.98523,0,0.61384,0.53534,0.51405,0.32263,0.65356,0.47874,0.47875,0.19479,1.31908,1.07702,1.49868,1.34944,0,6.502e-05,6.502e-05,6.502e-05
55,43707,0.73042,0.88842,0.64465,0.98618,0,0.71524,0.49015,0.51401,0.32091,0.68326,0.46743,0.47893,0.1881,1.33607,1.09555,1.50443,1.35185,0,6.436e-05,6.436e-05,6.436e-05
56,44360.2,0.72347,0.847,0.61807,0.9834,0,0.68454,0.50174,0.52217,0.32486,0.6667,0.46125,0.47023,0.18362,1.31571,1.11411,1.48268,1.33985,0,6.37e-05,6.37e-05,6.37e-05
57,45200.7,0.72743,0.89479,0.62897,0.98599,0,0.64762,0.53027,0.53642,0.33329,0.68797,0.45307,0.47324,0.18367,1.30746,1.11557,1.47215,1.33269,0,6.304e-05,6.304e-05,6.304e-05
58,46054.7,0.72928,0.89063,0.6238,0.99335,0,0.6695,0.51333,0.52969,0.3302,0.6104,0.49743,0.47644,0.18544,1.32011,1.09769,1.46354,1.33224,0,6.238e-05,6.238e-05,6.238e-05
59,46766.6,0.69958,0.87055,0.62294,0.98917,0,0.67869,0.49247,0.53498,0.34022,0.65179,0.48585,0.49372,0.19821,1.29863,1.08428,1.4574,1.3273,0,6.172e-05,6.172e-05,6.172e-05
60,47596.8,0.70259,0.86126,0.61158,0.9727,0,0.65014,0.51912,0.5144,0.3222,0.62664,0.49203,0.47383,0.18723,1.3283,1.13043,1.52347,1.37163,0,6.106e-05,6.106e-05,6.106e-05
61,48438.3,0.71946,0.9131,0.62184,0.97656,0,0.64351,0.50618,0.50368,0.3143,0.61601,0.48516,0.46312,0.1781,1.35519,1.16571,1.53909,1.38007,0,6.04e-05,6.04e-05,6.04e-05
62,49200.7,0.71781,0.85808,0.62901,0.97482,0,0.68308,0.4832,0.50862,0.31896,0.6143,0.48204,0.46527,0.18353,1.33576,1.16657,1.50056,1.36335,0,5.974e-05,5.974e-05,5.974e-05
63,49989.4,0.72484,0.86823,0.61942,0.99203,0,0.63703,0.52671,0.52032,0.32901,0.62549,0.49363,0.46952,0.18773,1.32077,1.1291,1.47019,1.34741,0,5.908e-05,5.908e-05,5.908e-05
64,50836.6,0.69832,0.86573,0.60665,0.97873,0,0.65799,0.51796,0.52579,0.33333,0.66282,0.46012,0.47284,0.18502,1.34444,1.13759,1.4748,1.36965,0,5.842e-05,5.842e-05,5.842e-05
65,51658.4,0.69846,0.87791,0.62181,0.97528,0,0.66804,0.53168,0.51379,0.31942,0.62672,0.49221,0.46682,0.17725,1.31993,1.12286,1.43115,1.36173,0,5.776e-05,5.776e-05,5.776e-05
66,52468.4,0.68731,0.8552,0.60298,0.97726,0,0.66035,0.51589,0.50438,0.31017,0.64921,0.49537,0.47219,0.18724,1.33182,1.07874,1.40861,1.3613,0,5.71e-05,5.71e-05,5.71e-05
67,53249.8,0.71266,0.89428,0.59274,0.97162,0,0.64406,0.51997,0.52366,0.32898,0.6257,0.50985,0.4863,0.19297,1.3096,1.08318,1.43223,1.34991,0,5.644e-05,5.644e-05,5.644e-05
68,54053.7,0.71374,0.85964,0.60672,0.98148,0,0.62461,0.5302,0.51362,0.32903,0.63459,0.47625,0.46281,0.17982,1.29367,1.11605,1.43838,1.32144,0,5.578e-05,5.578e-05,5.578e-05
